date,machine_name,machine_age_days,days_since_malfunction,daily_operating_hours,malfunction_component,failed_in_next_7_days
2024-06-19,Mixer 1,921,28,13.93,Motor,0
2024-06-20,Mixer 1,922,29,21.77,Motor,0
2024-06-21,Mixer 1,923,30,19.06,Motor,0
2024-06-22,Mixer 1,924,31,20.9,Motor,0
2024-06-23,Mixer 1,925,32,15.4,Motor,0
2024-06-24,Mixer 1,926,33,16.61,Motor,0
2024-06-25,Mixer 1,927,34,22.43,Motor,0
2024-06-26,Mixer 1,928,35,17.54,Motor,0
2024-06-27,Mixer 1,929,36,16.47,Motor,0
2024-06-28,Mixer 1,930,37,21.82,Motor,0
2024-06-29,Mixer 1,931,38,15.49,Motor,0
2024-06-30,Mixer 1,932,39,16.71,Motor,0
2024-07-01,Mixer 1,933,40,18.58,Motor,1
2024-07-02,Mixer 1,934,41,20.47,Motor,1
2024-07-03,Mixer 1,935,42,17.77,Motor,1
2024-07-04,Mixer 1,936,43,12.79,Motor,1
2024-07-05,Mixer 1,937,44,21.1,Motor,1
2024-07-06,Mixer 1,938,45,23.49,Motor,1
2024-07-07,Mixer 1,939,46,16.36,Motor,1
2024-07-08,Mixer 1,940,47,17.48,Motor,0
2024-07-09,Mixer 1,941,0,24.0,Conveyor Belt,0
2024-07-10,Mixer 1,942,1,21.24,Conveyor Belt,0
2024-07-11,Mixer 1,943,2,19.87,Conveyor Belt,0
2024-07-12,Mixer 1,944,3,20.03,Conveyor Belt,0
2024-07-13,Mixer 1,945,4,13.89,Conveyor Belt,0
2024-07-14,Mixer 1,946,5,17.61,Conveyor Belt,0
2024-07-15,Mixer 1,947,6,18.6,Conveyor Belt,0
2024-07-16,Mixer 1,948,7,15.28,Conveyor Belt,0
2024-07-17,Mixer 1,949,8,19.69,Conveyor Belt,0
2024-07-18,Mixer 1,950,9,24.0,Conveyor Belt,0
2024-07-19,Mixer 1,951,10,11.02,Conveyor Belt,0
2024-07-20,Mixer 1,952,11,20.33,Conveyor Belt,0
2024-07-21,Mixer 1,953,12,17.74,Conveyor Belt,0
2024-07-22,Mixer 1,954,13,19.8,Conveyor Belt,0
2024-07-23,Mixer 1,955,14,18.52,Conveyor Belt,0
2024-07-24,Mixer 1,956,15,16.79,Conveyor Belt,0
2024-07-25,Mixer 1,957,16,12.33,Conveyor Belt,0
2024-07-26,Mixer 1,958,17,20.61,Conveyor Belt,0
2024-07-27,Mixer 1,959,18,19.72,Conveyor Belt,0
2024-07-28,Mixer 1,960,19,19.73,Conveyor Belt,0
2024-07-29,Mixer 1,961,20,22.61,Conveyor Belt,0
2024-07-30,Mixer 1,962,21,15.93,Conveyor Belt,1
2024-07-31,Mixer 1,963,22,17.73,Conveyor Belt,1
2024-08-01,Mixer 1,964,23,14.59,Conveyor Belt,1
2024-08-02,Mixer 1,965,24,15.78,Conveyor Belt,1
2024-08-03,Mixer 1,966,25,12.79,Conveyor Belt,1
2024-08-04,Mixer 1,967,26,14.83,Conveyor Belt,1
2024-08-05,Mixer 1,968,27,9.05,Conveyor Belt,1
2024-08-06,Mixer 1,969,28,19.34,Conveyor Belt,0
2024-08-07,Mixer 1,970,0,24.0,Pneumatic Valve,0
2024-08-08,Mixer 1,971,1,21.06,Pneumatic Valve,0
2024-08-09,Mixer 1,972,2,13.04,Pneumatic Valve,0
2024-08-10,Mixer 1,973,3,15.12,Pneumatic Valve,0
2024-08-11,Mixer 1,974,4,14.95,Pneumatic Valve,0
2024-08-12,Mixer 1,975,5,18.3,Pneumatic Valve,0
2024-08-13,Mixer 1,976,6,17.28,Pneumatic Valve,0
2024-08-14,Mixer 1,977,7,19.64,Pneumatic Valve,0
2024-08-15,Mixer 1,978,8,18.67,Pneumatic Valve,0
2024-08-16,Mixer 1,979,9,21.65,Pneumatic Valve,0
2024-08-17,Mixer 1,980,10,17.43,Pneumatic Valve,0
2024-08-18,Mixer 1,981,11,18.83,Pneumatic Valve,0
2024-08-19,Mixer 1,982,12,24.0,Pneumatic Valve,0
2024-08-20,Mixer 1,983,13,15.18,Pneumatic Valve,0
2024-08-21,Mixer 1,984,14,14.23,Pneumatic Valve,0
2024-08-22,Mixer 1,985,15,18.4,Pneumatic Valve,0
2024-08-23,Mixer 1,986,16,11.93,Pneumatic Valve,0
2024-08-24,Mixer 1,987,17,14.49,Pneumatic Valve,0
2024-08-25,Mixer 1,988,18,13.54,Pneumatic Valve,0
2024-08-26,Mixer 1,989,19,8.98,Pneumatic Valve,0
2024-08-27,Mixer 1,990,20,15.35,Pneumatic Valve,0
2024-08-28,Mixer 1,991,21,16.91,Pneumatic Valve,0
2024-08-29,Mixer 1,992,22,15.6,Pneumatic Valve,0
2024-08-30,Mixer 1,993,23,13.34,Pneumatic Valve,0
2024-08-31,Mixer 1,994,24,9.54,Pneumatic Valve,0
2024-09-01,Mixer 1,995,25,16.41,Pneumatic Valve,0
2024-09-02,Mixer 1,996,26,16.94,Pneumatic Valve,0
2024-09-03,Mixer 1,997,27,11.73,Pneumatic Valve,0
2024-09-04,Mixer 1,998,28,16.34,Pneumatic Valve,0
2024-09-05,Mixer 1,999,29,17.42,Pneumatic Valve,0
2024-09-06,Mixer 1,1000,30,18.81,Pneumatic Valve,0
2024-09-07,Mixer 1,1001,31,20.15,Pneumatic Valve,0
2024-09-08,Mixer 1,1002,32,21.32,Pneumatic Valve,0
2024-09-09,Mixer 1,1003,33,15.11,Pneumatic Valve,0
2024-09-10,Mixer 1,1004,34,15.34,Pneumatic Valve,0
2024-09-11,Mixer 1,1005,35,13.71,Pneumatic Valve,0
2024-09-12,Mixer 1,1006,36,17.31,Pneumatic Valve,0
2024-09-13,Mixer 1,1007,37,23.94,Pneumatic Valve,0
2024-09-14,Mixer 1,1008,38,17.03,Pneumatic Valve,0
2024-09-15,Mixer 1,1009,39,8.65,Pneumatic Valve,0
2024-09-16,Mixer 1,1010,40,12.53,Pneumatic Valve,0
2024-09-17,Mixer 1,1011,41,17.58,Pneumatic Valve,0
2024-09-18,Mixer 1,1012,42,7.19,Pneumatic Valve,0
2024-09-19,Mixer 1,1013,43,18.75,Pneumatic Valve,0
2024-09-20,Mixer 1,1014,44,13.78,Pneumatic Valve,0
2024-09-21,Mixer 1,1015,45,21.77,Pneumatic Valve,0
2024-09-22,Mixer 1,1016,46,22.44,Pneumatic Valve,0
2024-09-23,Mixer 1,1017,47,15.68,Pneumatic Valve,0
2024-09-24,Mixer 1,1018,48,17.1,Pneumatic Valve,0
2024-09-25,Mixer 1,1019,49,17.52,Pneumatic Valve,0
2024-09-26,Mixer 1,1020,50,19.09,Pneumatic Valve,0
2024-09-27,Mixer 1,1021,51,17.37,Pneumatic Valve,0
2024-09-28,Mixer 1,1022,52,17.9,Pneumatic Valve,0
2024-09-29,Mixer 1,1023,53,13.6,Pneumatic Valve,0
2024-09-30,Mixer 1,1024,54,14.75,Pneumatic Valve,0
2024-10-01,Mixer 1,1025,55,17.52,Pneumatic Valve,0
2024-10-02,Mixer 1,1026,56,18.06,Pneumatic Valve,0
2024-10-03,Mixer 1,1027,57,24.0,Pneumatic Valve,0
2024-10-04,Mixer 1,1028,58,19.64,Pneumatic Valve,0
2024-10-05,Mixer 1,1029,59,13.35,Pneumatic Valve,0
2024-10-06,Mixer 1,1030,60,16.76,Pneumatic Valve,0
2024-10-07,Mixer 1,1031,61,16.52,Pneumatic Valve,0
2024-10-08,Mixer 1,1032,62,17.13,Pneumatic Valve,0
2024-10-09,Mixer 1,1033,63,18.57,Pneumatic Valve,0
2024-10-10,Mixer 1,1034,64,15.98,Pneumatic Valve,0
2024-10-11,Mixer 1,1035,65,22.85,Pneumatic Valve,0
2024-10-12,Mixer 1,1036,66,12.99,Pneumatic Valve,0
2024-10-13,Mixer 1,1037,67,17.51,Pneumatic Valve,0
2024-10-14,Mixer 1,1038,68,24.0,Pneumatic Valve,0
2024-10-15,Mixer 1,1039,69,15.4,Pneumatic Valve,0
2024-10-16,Mixer 1,1040,70,15.46,Pneumatic Valve,0
2024-10-17,Mixer 1,1041,71,24.0,Pneumatic Valve,0
2024-10-18,Mixer 1,1042,72,19.37,Pneumatic Valve,0
2024-10-19,Mixer 1,1043,73,17.69,Pneumatic Valve,0
2024-10-20,Mixer 1,1044,74,17.64,Pneumatic Valve,0
2024-10-21,Mixer 1,1045,75,22.32,Pneumatic Valve,1
2024-10-22,Mixer 1,1046,76,15.68,Pneumatic Valve,1
2024-10-23,Mixer 1,1047,77,12.82,Pneumatic Valve,1
2024-10-24,Mixer 1,1048,78,13.06,Pneumatic Valve,1
2024-10-25,Mixer 1,1049,79,19.22,Pneumatic Valve,1
2024-10-26,Mixer 1,1050,80,14.8,Pneumatic Valve,1
2024-10-27,Mixer 1,1051,81,18.57,Pneumatic Valve,1
2024-10-28,Mixer 1,1052,82,13.49,Pneumatic Valve,0
2024-10-29,Mixer 1,1053,0,14.88,Blade,0
2024-10-30,Mixer 1,1054,1,23.32,Blade,0
2024-10-31,Mixer 1,1055,2,21.57,Blade,0
2024-11-01,Mixer 1,1056,3,24.0,Blade,0
2024-11-02,Mixer 1,1057,4,24.0,Blade,0
2024-11-03,Mixer 1,1058,5,15.53,Blade,0
2024-11-04,Mixer 1,1059,6,20.85,Blade,0
2024-11-05,Mixer 1,1060,7,10.47,Blade,0
2024-11-06,Mixer 1,1061,8,18.74,Blade,0
2024-11-07,Mixer 1,1062,9,19.7,Blade,0
2024-11-08,Mixer 1,1063,10,14.19,Blade,0
2024-11-09,Mixer 1,1064,11,15.29,Blade,0
2024-11-10,Mixer 1,1065,12,21.6,Blade,0
2024-11-11,Mixer 1,1066,13,19.8,Blade,0
2024-11-12,Mixer 1,1067,14,24.0,Blade,0
2024-11-13,Mixer 1,1068,15,24.0,Blade,0
2024-11-14,Mixer 1,1069,16,11.37,Blade,0
2024-11-15,Mixer 1,1070,17,15.9,Blade,1
2024-11-16,Mixer 1,1071,18,13.8,Blade,1
2024-11-17,Mixer 1,1072,19,21.03,Blade,1
2024-11-18,Mixer 1,1073,20,19.14,Blade,1
2024-11-19,Mixer 1,1074,21,14.05,Blade,1
2024-11-20,Mixer 1,1075,22,14.61,Blade,1
2024-11-21,Mixer 1,1076,23,23.0,Blade,1
2024-11-22,Mixer 1,1077,24,16.33,Blade,0
2024-11-23,Mixer 1,1078,0,9.9,Cooling System,0
2024-11-24,Mixer 1,1079,1,17.75,Cooling System,0
2024-11-25,Mixer 1,1080,2,22.92,Cooling System,0
2024-11-26,Mixer 1,1081,3,17.76,Cooling System,0
2024-11-27,Mixer 1,1082,4,24.0,Cooling System,0
2024-11-28,Mixer 1,1083,5,23.02,Cooling System,0
2024-11-29,Mixer 1,1084,6,16.32,Cooling System,0
2024-11-30,Mixer 1,1085,7,17.77,Cooling System,0
2024-12-01,Mixer 1,1086,8,17.21,Cooling System,0
2024-12-02,Mixer 1,1087,9,19.05,Cooling System,0
2024-12-03,Mixer 1,1088,10,16.69,Cooling System,0
2024-12-04,Mixer 1,1089,11,21.52,Cooling System,0
2024-12-05,Mixer 1,1090,12,20.81,Cooling System,0
2024-12-06,Mixer 1,1091,13,21.49,Cooling System,0
2024-12-07,Mixer 1,1092,14,16.01,Cooling System,0
2024-12-08,Mixer 1,1093,15,21.37,Cooling System,0
2024-12-09,Mixer 1,1094,16,14.76,Cooling System,0
2024-12-10,Mixer 1,1095,17,14.79,Cooling System,0
2024-12-11,Mixer 1,1096,18,16.5,Cooling System,0
2024-12-12,Mixer 1,1097,19,20.53,Cooling System,1
2024-12-13,Mixer 1,1098,20,19.16,Cooling System,1
2024-12-14,Mixer 1,1099,21,18.81,Cooling System,1
2024-12-15,Mixer 1,1100,22,17.04,Cooling System,1
2024-12-16,Mixer 1,1101,23,9.95,Cooling System,1
2024-12-17,Mixer 1,1102,24,17.95,Cooling System,1
2024-12-18,Mixer 1,1103,25,13.96,Cooling System,1
2024-12-19,Mixer 1,1104,26,13.75,Cooling System,1
2024-12-20,Mixer 1,1105,0,12.81,Conveyor Belt,0
2024-12-21,Mixer 1,1106,0,14.97,Blade,0
2024-12-22,Mixer 1,1107,1,18.49,Blade,0
2024-12-23,Mixer 1,1108,2,21.7,Blade,0
2024-12-24,Mixer 1,1109,3,15.84,Blade,0
2024-12-25,Mixer 1,1110,4,12.62,Blade,0
2024-12-26,Mixer 1,1111,5,17.74,Blade,0
2024-12-27,Mixer 1,1112,6,19.31,Blade,0
2024-12-28,Mixer 1,1113,7,17.64,Blade,0
2024-12-29,Mixer 1,1114,8,21.91,Blade,0
2024-12-30,Mixer 1,1115,9,17.52,Blade,0
2024-12-31,Mixer 1,1116,10,9.97,Blade,0
2025-01-01,Mixer 1,1117,11,14.06,Blade,0
2025-01-02,Mixer 1,1118,12,23.67,Blade,0
2025-01-03,Mixer 1,1119,13,18.76,Blade,0
2025-01-04,Mixer 1,1120,14,14.03,Blade,0
2025-01-05,Mixer 1,1121,15,18.47,Blade,0
2025-01-06,Mixer 1,1122,16,17.31,Blade,0
2025-01-07,Mixer 1,1123,17,17.68,Blade,0
2025-01-08,Mixer 1,1124,18,10.19,Blade,0
2025-01-09,Mixer 1,1125,19,19.12,Blade,0
2025-01-10,Mixer 1,1126,20,11.99,Blade,0
2025-01-11,Mixer 1,1127,21,13.77,Blade,0
2025-01-12,Mixer 1,1128,22,14.16,Blade,0
2025-01-13,Mixer 1,1129,23,15.0,Blade,0
2025-01-14,Mixer 1,1130,24,17.82,Blade,0
2025-01-15,Mixer 1,1131,25,18.16,Blade,0
2025-01-16,Mixer 1,1132,26,21.03,Blade,0
2025-01-17,Mixer 1,1133,27,24.0,Blade,0
2025-01-18,Mixer 1,1134,28,22.36,Blade,0
2025-01-19,Mixer 1,1135,29,13.59,Blade,0
2025-01-20,Mixer 1,1136,30,18.54,Blade,0
2025-01-21,Mixer 1,1137,31,22.04,Blade,0
2025-01-22,Mixer 1,1138,32,21.0,Blade,0
2025-01-23,Mixer 1,1139,33,24.0,Blade,0
2025-01-24,Mixer 1,1140,34,18.88,Blade,0
2025-01-25,Mixer 1,1141,35,15.94,Blade,0
2025-01-26,Mixer 1,1142,36,21.48,Blade,0
2025-01-27,Mixer 1,1143,37,18.81,Blade,0
2025-01-28,Mixer 1,1144,38,19.99,Blade,0
2025-01-29,Mixer 1,1145,39,23.74,Blade,1
2025-01-30,Mixer 1,1146,40,19.0,Blade,1
2025-01-31,Mixer 1,1147,41,22.27,Blade,1
2025-02-01,Mixer 1,1148,42,15.91,Blade,1
2025-02-02,Mixer 1,1149,43,14.09,Blade,1
2025-02-03,Mixer 1,1150,44,17.99,Blade,1
2025-02-04,Mixer 1,1151,45,17.45,Blade,1
2025-02-05,Mixer 1,1152,46,22.24,Blade,0
2025-02-06,Mixer 1,1153,0,15.16,Conveyor Belt,0
2025-02-07,Mixer 1,1154,1,24.0,Conveyor Belt,0
2025-02-08,Mixer 1,1155,2,19.6,Conveyor Belt,0
2025-02-09,Mixer 1,1156,3,18.52,Conveyor Belt,0
2025-02-10,Mixer 1,1157,4,23.8,Conveyor Belt,0
2025-02-11,Mixer 1,1158,5,24.0,Conveyor Belt,0
2025-02-12,Mixer 1,1159,6,16.88,Conveyor Belt,0
2025-02-13,Mixer 1,1160,7,14.14,Conveyor Belt,0
2025-02-14,Mixer 1,1161,8,24.0,Conveyor Belt,0
2025-02-15,Mixer 1,1162,9,22.76,Conveyor Belt,0
2025-02-16,Mixer 1,1163,10,22.42,Conveyor Belt,0
2025-02-17,Mixer 1,1164,11,15.74,Conveyor Belt,0
2025-02-18,Mixer 1,1165,12,21.45,Conveyor Belt,0
2025-02-19,Mixer 1,1166,13,18.56,Conveyor Belt,0
2025-02-20,Mixer 1,1167,14,17.7,Conveyor Belt,0
2025-02-21,Mixer 1,1168,15,17.7,Conveyor Belt,0
2025-02-22,Mixer 1,1169,16,20.02,Conveyor Belt,0
2025-02-23,Mixer 1,1170,17,23.96,Conveyor Belt,0
2025-02-24,Mixer 1,1171,18,24.0,Conveyor Belt,0
2025-02-25,Mixer 1,1172,19,16.38,Conveyor Belt,0
2025-02-26,Mixer 1,1173,20,18.78,Conveyor Belt,0
2025-02-27,Mixer 1,1174,21,17.6,Conveyor Belt,0
2025-02-28,Mixer 1,1175,22,19.74,Conveyor Belt,0
2025-03-01,Mixer 1,1176,23,7.87,Conveyor Belt,0
2025-03-02,Mixer 1,1177,24,17.11,Conveyor Belt,0
2025-03-03,Mixer 1,1178,25,24.0,Conveyor Belt,0
2025-03-04,Mixer 1,1179,26,15.3,Conveyor Belt,0
2025-03-05,Mixer 1,1180,27,16.39,Conveyor Belt,0
2025-03-06,Mixer 1,1181,28,15.8,Conveyor Belt,0
2025-03-07,Mixer 1,1182,29,17.41,Conveyor Belt,0
2025-03-08,Mixer 1,1183,30,12.83,Conveyor Belt,0
2025-03-09,Mixer 1,1184,31,15.87,Conveyor Belt,0
2025-03-10,Mixer 1,1185,32,19.7,Conveyor Belt,0
2025-03-11,Mixer 1,1186,33,19.67,Conveyor Belt,0
2025-03-12,Mixer 1,1187,34,19.01,Conveyor Belt,0
2025-03-13,Mixer 1,1188,35,23.54,Conveyor Belt,0
2025-03-14,Mixer 1,1189,36,19.87,Conveyor Belt,0
2025-03-15,Mixer 1,1190,37,23.38,Conveyor Belt,0
2025-03-16,Mixer 1,1191,38,24.0,Conveyor Belt,0
2025-03-17,Mixer 1,1192,39,21.56,Conveyor Belt,0
2025-03-18,Mixer 1,1193,40,12.85,Conveyor Belt,0
2025-03-19,Mixer 1,1194,41,19.17,Conveyor Belt,0
2025-03-20,Mixer 1,1195,42,18.56,Conveyor Belt,0
2025-03-21,Mixer 1,1196,43,24.0,Conveyor Belt,0
2025-03-22,Mixer 1,1197,44,17.55,Conveyor Belt,0
2025-03-23,Mixer 1,1198,45,14.78,Conveyor Belt,0
2025-03-24,Mixer 1,1199,46,16.09,Conveyor Belt,0
2025-03-25,Mixer 1,1200,47,12.98,Conveyor Belt,0
2025-03-26,Mixer 1,1201,48,6.28,Conveyor Belt,1
2025-03-27,Mixer 1,1202,49,24.0,Conveyor Belt,1
2025-03-28,Mixer 1,1203,50,18.08,Conveyor Belt,1
2025-03-29,Mixer 1,1204,51,13.31,Conveyor Belt,1
2025-03-30,Mixer 1,1205,52,24.0,Conveyor Belt,1
2025-03-31,Mixer 1,1206,53,24.0,Conveyor Belt,1
2025-04-01,Mixer 1,1207,54,18.7,Conveyor Belt,1
2025-04-02,Mixer 1,1208,55,12.65,Conveyor Belt,0
2025-04-03,Mixer 1,1209,0,13.37,Conveyor Belt,0
2025-04-04,Mixer 1,1210,1,24.0,Conveyor Belt,0
2025-04-05,Mixer 1,1211,2,21.14,Conveyor Belt,0
2025-04-06,Mixer 1,1212,3,22.47,Conveyor Belt,1
2025-04-07,Mixer 1,1213,4,22.42,Conveyor Belt,1
2025-04-08,Mixer 1,1214,5,21.69,Conveyor Belt,1
2025-04-09,Mixer 1,1215,6,16.95,Conveyor Belt,1
2025-04-10,Mixer 1,1216,7,15.99,Conveyor Belt,1
2025-04-11,Mixer 1,1217,8,17.36,Conveyor Belt,1
2025-04-12,Mixer 1,1218,9,16.33,Conveyor Belt,1
2025-04-13,Mixer 1,1219,10,21.81,Conveyor Belt,0
2025-04-14,Mixer 1,1220,0,24.0,Motor,0
2025-04-15,Mixer 1,1221,1,18.44,Motor,0
2025-04-16,Mixer 1,1222,2,20.03,Motor,0
2025-04-17,Mixer 1,1223,3,12.42,Motor,0
2025-04-18,Mixer 1,1224,4,15.74,Motor,0
2025-04-19,Mixer 1,1225,5,20.48,Motor,0
2025-04-20,Mixer 1,1226,6,22.16,Motor,0
2025-04-21,Mixer 1,1227,7,14.41,Motor,0
2025-04-22,Mixer 1,1228,8,12.75,Motor,0
2025-04-23,Mixer 1,1229,9,20.01,Motor,0
2025-04-24,Mixer 1,1230,10,16.61,Motor,0
2025-04-25,Mixer 1,1231,11,11.89,Motor,0
2025-04-26,Mixer 1,1232,12,11.19,Motor,0
2025-04-27,Mixer 1,1233,13,15.61,Motor,0
2025-04-28,Mixer 1,1234,14,22.31,Motor,0
2025-04-29,Mixer 1,1235,15,22.8,Motor,0
2025-04-30,Mixer 1,1236,16,19.13,Motor,0
2025-05-01,Mixer 1,1237,17,18.64,Motor,0
2025-05-02,Mixer 1,1238,18,16.54,Motor,0
2025-05-03,Mixer 1,1239,19,9.16,Motor,0
2025-05-04,Mixer 1,1240,20,22.42,Motor,0
2025-05-05,Mixer 1,1241,21,19.59,Motor,0
2025-05-06,Mixer 1,1242,22,14.69,Motor,0
2025-05-07,Mixer 1,1243,23,23.47,Motor,0
2025-05-08,Mixer 1,1244,24,13.33,Motor,0
2025-05-09,Mixer 1,1245,25,22.57,Motor,0
2025-05-10,Mixer 1,1246,26,11.07,Motor,0
2025-05-11,Mixer 1,1247,27,24.0,Motor,0
2025-05-12,Mixer 1,1248,28,12.57,Motor,0
2025-05-13,Mixer 1,1249,29,22.82,Motor,0
2025-05-14,Mixer 1,1250,30,15.5,Motor,0
2025-05-15,Mixer 1,1251,31,20.46,Motor,0
2025-05-16,Mixer 1,1252,32,24.0,Motor,0
2025-05-17,Mixer 1,1253,33,16.95,Motor,0
2025-05-18,Mixer 1,1254,34,24.0,Motor,0
2025-05-19,Mixer 1,1255,35,24.0,Motor,0
2025-05-20,Mixer 1,1256,36,12.1,Motor,0
2025-05-21,Mixer 1,1257,37,17.99,Motor,0
2025-05-22,Mixer 1,1258,38,17.09,Motor,0
2025-05-23,Mixer 1,1259,39,18.26,Motor,0
2025-05-24,Mixer 1,1260,40,16.56,Motor,0
2025-05-25,Mixer 1,1261,41,14.44,Motor,0
2025-05-26,Mixer 1,1262,42,17.75,Motor,0
2025-05-27,Mixer 1,1263,43,20.32,Motor,0
2025-05-28,Mixer 1,1264,44,7.96,Motor,0
2025-05-29,Mixer 1,1265,45,21.74,Motor,0
2025-05-30,Mixer 1,1266,46,18.74,Motor,0
2025-05-31,Mixer 1,1267,47,24.0,Motor,0
2025-06-01,Mixer 1,1268,48,16.25,Motor,0
2025-06-02,Mixer 1,1269,49,15.71,Motor,0
2025-06-03,Mixer 1,1270,50,14.84,Motor,0
2025-06-04,Mixer 1,1271,51,20.09,Motor,0
2025-06-05,Mixer 1,1272,52,10.66,Motor,0
2025-06-06,Mixer 1,1273,53,15.1,Motor,0
2025-06-07,Mixer 1,1274,54,18.8,Motor,0
2025-06-08,Mixer 1,1275,55,12.04,Motor,0
2025-06-09,Mixer 1,1276,56,18.38,Motor,1
2025-06-10,Mixer 1,1277,57,23.35,Motor,1
2025-06-11,Mixer 1,1278,58,22.73,Motor,1
2025-06-12,Mixer 1,1279,59,17.57,Motor,1
2025-06-13,Mixer 1,1280,60,22.0,Motor,1
2025-06-14,Mixer 1,1281,61,19.92,Motor,1
2025-06-15,Mixer 1,1282,62,18.8,Motor,1
2025-06-16,Mixer 1,1283,63,20.6,Motor,0
2025-06-17,Mixer 1,1284,0,16.54,Electrical Relay,0
2025-06-18,Mixer 1,1285,1,16.43,Electrical Relay,0
2025-06-19,Mixer 1,1286,2,12.55,Electrical Relay,0
2025-06-20,Mixer 1,1287,3,18.06,Electrical Relay,0
2025-06-21,Mixer 1,1288,4,15.69,Electrical Relay,0
2025-06-22,Mixer 1,1289,5,22.85,Electrical Relay,0
2025-06-23,Mixer 1,1290,6,19.92,Electrical Relay,0
2025-06-24,Mixer 1,1291,7,21.46,Electrical Relay,0
2025-06-25,Mixer 1,1292,8,16.87,Electrical Relay,0
2025-06-26,Mixer 1,1293,9,16.39,Electrical Relay,0
2025-06-27,Mixer 1,1294,10,17.38,Electrical Relay,0
2025-06-28,Mixer 1,1295,11,24.0,Electrical Relay,0
2025-06-29,Mixer 1,1296,12,13.81,Electrical Relay,1
2025-06-30,Mixer 1,1297,13,16.5,Electrical Relay,1
2025-07-01,Mixer 1,1298,14,16.2,Electrical Relay,1
2025-07-02,Mixer 1,1299,15,21.29,Electrical Relay,1
2025-07-03,Mixer 1,1300,16,18.18,Electrical Relay,1
2025-07-04,Mixer 1,1301,17,15.49,Electrical Relay,1
2025-07-05,Mixer 1,1302,18,22.2,Electrical Relay,1
2025-07-06,Mixer 1,1303,19,22.95,Electrical Relay,0
2025-07-07,Mixer 1,1304,0,23.52,Motor,0
2025-07-08,Mixer 1,1305,1,14.04,Motor,0
2025-07-09,Mixer 1,1306,2,17.86,Motor,0
2025-07-10,Mixer 1,1307,3,19.03,Motor,0
2025-07-11,Mixer 1,1308,4,18.85,Motor,0
2025-07-12,Mixer 1,1309,5,19.63,Motor,0
2025-07-13,Mixer 1,1310,6,20.2,Motor,0
2025-07-14,Mixer 1,1311,7,18.6,Motor,0
2025-07-15,Mixer 1,1312,8,19.46,Motor,0
2025-07-16,Mixer 1,1313,9,18.64,Motor,0
2025-07-17,Mixer 1,1314,10,24.0,Motor,0
2025-07-18,Mixer 1,1315,11,19.49,Motor,0
2025-07-19,Mixer 1,1316,12,19.25,Motor,0
2025-07-20,Mixer 1,1317,13,22.77,Motor,0
2025-07-21,Mixer 1,1318,14,12.97,Motor,0
2025-07-22,Mixer 1,1319,15,17.43,Motor,0
2025-07-23,Mixer 1,1320,16,19.35,Motor,0
2025-07-24,Mixer 1,1321,17,22.12,Motor,0
2025-07-25,Mixer 1,1322,18,21.49,Motor,0
2025-07-26,Mixer 1,1323,19,17.74,Motor,0
2025-07-27,Mixer 1,1324,20,18.29,Motor,0
2025-07-28,Mixer 1,1325,21,22.77,Motor,0
2025-07-29,Mixer 1,1326,22,17.67,Motor,0
2025-07-30,Mixer 1,1327,23,18.71,Motor,0
2025-07-31,Mixer 1,1328,24,22.92,Motor,0
2025-08-01,Mixer 1,1329,25,24.0,Motor,0
2025-08-02,Mixer 1,1330,26,19.06,Motor,0
2025-08-03,Mixer 1,1331,27,20.13,Motor,0
2025-08-04,Mixer 1,1332,28,21.36,Motor,0
2025-08-05,Mixer 1,1333,29,22.87,Motor,0
2025-08-06,Mixer 1,1334,30,22.23,Motor,0
2025-08-07,Mixer 1,1335,31,15.71,Motor,0
2025-08-08,Mixer 1,1336,32,19.33,Motor,0
2025-08-09,Mixer 1,1337,33,22.26,Motor,0
2025-08-10,Mixer 1,1338,34,23.81,Motor,0
2025-08-11,Mixer 1,1339,35,17.44,Motor,0
2025-08-12,Mixer 1,1340,36,19.23,Motor,0
2025-08-13,Mixer 1,1341,37,19.7,Motor,0
2025-08-14,Mixer 1,1342,38,18.16,Motor,0
2025-08-15,Mixer 1,1343,39,19.12,Motor,0
2025-08-16,Mixer 1,1344,40,9.47,Motor,0
2025-08-17,Mixer 1,1345,41,24.0,Motor,0
2025-08-18,Mixer 1,1346,42,24.0,Motor,0
2025-08-19,Mixer 1,1347,43,17.27,Motor,0
2025-08-20,Mixer 1,1348,44,17.57,Motor,0
2025-08-21,Mixer 1,1349,45,11.45,Motor,0
2025-08-22,Mixer 1,1350,46,10.85,Motor,0
2025-08-23,Mixer 1,1351,47,19.99,Motor,1
2025-08-24,Mixer 1,1352,48,22.28,Motor,1
2025-08-25,Mixer 1,1353,49,21.43,Motor,1
2025-08-26,Mixer 1,1354,50,14.69,Motor,1
2025-08-27,Mixer 1,1355,51,21.17,Motor,1
2025-08-28,Mixer 1,1356,52,17.51,Motor,1
2025-08-29,Mixer 1,1357,53,16.52,Motor,1
2025-08-30,Mixer 1,1358,54,12.61,Motor,0
2025-08-31,Mixer 1,1359,0,10.74,Hydraulic Pump,0
2025-09-01,Mixer 1,1360,1,18.43,Hydraulic Pump,0
2025-09-02,Mixer 1,1361,2,20.38,Hydraulic Pump,0
2025-09-03,Mixer 1,1362,3,19.47,Hydraulic Pump,0
2025-09-04,Mixer 1,1363,4,13.86,Hydraulic Pump,0
2025-09-05,Mixer 1,1364,5,22.43,Hydraulic Pump,0
